bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month_sold,location_cluster,price
2,1.0,6.684611727667927,5220,1.0,0,0,3,6,6.684611727667927,0,336294.97163894534,530484.3219776907,472908.8885350434,7.554858521040676,5376,511224.339301701,474195.4477190849,250000.0
2,2.25,7.114769448366463,989,3.0,0,0,3,8,7.114769448366463,0,615059.6779141066,530484.3219776907,585504.4834710744,7.114769448366463,1223,525404.6872322194,549135.2427440634,356000.0
4,2.5,7.965545573129992,8400,2.0,0,4,3,8,7.6255950721324535,830,457184.9026076011,834065.848301365,678557.4894376207,7.965545573129992,7440,549106.0373514431,509159.3119291613,775000.0
4,2.5,7.506591780070841,7575,1.0,0,0,3,7,7.106606137727303,600,500667.76954139053,530484.3219776907,352546.37760416674,7.517520850603031,7650,511224.339301701,345831.4254197873,299000.0
3,1.0,7.22983877815125,5400,1.0,0,0,4,7,7.22983877815125,0,460418.6527442526,530484.3219776907,472908.8885350434,7.081708586105575,6075,540889.7483994878,562314.7046450656,380000.0
4,2.5,7.753623546559746,7064,1.0,0,0,4,8,7.484368643286131,550,576006.5651782893,530484.3219776907,648332.8574561403,7.461640392208575,8075,538925.3765020027,671892.8182954505,595000.0
3,2.5,7.709756864454165,5717,2.0,0,0,3,7,7.709756864454165,0,577596.4615384614,530484.3219776907,352546.37760416674,7.709756864454165,5194,508272.0541082164,345831.4254197873,368750.0
4,1.5,7.506591780070841,12327,1.0,0,0,4,7,7.22983877815125,440,457184.9026076011,530484.3219776907,856784.4329896907,7.27931883541462,9256,540234.0233614536,794880.1519871815,365000.0
2,1.0,7.396335293800808,7680,1.0,0,0,3,7,6.721425700790643,800,436675.32599972136,530484.3219776907,472908.8885350434,7.1308988302963465,7740,511224.339301701,562314.7046450656,426000.0
4,2.25,8.174702882469461,13900,1.0,0,0,3,8,7.512071245835466,1720,564795.151577374,530484.3219776907,856784.4329896907,7.926602599181384,12200,561119.2484076433,958238.4418778239,859000.0
3,1.0,6.522092798170152,2400,1.0,0,0,4,6,6.522092798170152,0,476865.7907312897,530484.3219776907,586484.5820887666,7.293017679772782,3600,540234.0233614536,535480.5531914893,230000.0
3,2.5,7.958576903813898,5805,2.0,0,0,3,9,7.958576903813898,0,645456.0179648161,530484.3219776907,804703.7038499753,7.7664168980196555,5832,520155.3623559539,831908.288381021,1010000.0
2,1.0,6.76849321164863,5700,1.0,0,0,4,6,6.76849321164863,0,494167.4196378224,530484.3219776907,417573.2249240168,6.927557906278317,5700,525404.6872322194,485366.3009457767,150000.0
3,1.75,7.791522819150732,12676,2.0,0,0,3,7,7.791522819150732,0,646667.0942919467,585303.6670373145,445454.66541160486,7.098375638590786,6769,559342.888372093,410136.15918944305,399500.0
3,3.5,7.432483807917119,1765,2.0,0,0,3,8,7.222566018822171,320,647638.6554621847,530484.3219776907,585504.4834710744,7.432483807917119,1694,540234.0233614536,673943.8953426692,622000.0
5,2.0,7.6638772587034705,4180,1.5,0,0,5,7,7.146772179452637,860,645615.960266449,530484.3219776907,614858.8294539207,7.444248649496705,4180,561119.2484076433,611200.9124999933,615000.0
3,1.0,6.966024187106113,12690,1.0,0,0,3,7,6.966024187106113,0,417829.8221964997,530484.3219776907,820773.0808383168,7.560080465021827,10200,531519.7973068745,615367.3426034852,400000.0
2,2.25,6.745236349484363,1656,2.0,0,0,3,8,6.745236349484363,0,736415.836067593,530484.3219776907,387114.1483375959,6.745236349484363,1312,525404.6872322194,553781.5115816655,233000.0
4,2.5,7.762170607138205,6624,2.0,0,0,3,9,7.762170607138205,0,564109.3481478157,530484.3219776907,692306.6178160912,7.859413154693583,11240,549106.0373514431,672306.8146004187,561600.0
5,4.0,7.9996785794994505,4500,1.5,0,0,3,7,7.635303886259415,910,616660.1452268955,530484.3219776907,622928.2574468085,7.352441100243583,4225,551860.3387458007,608172.8260353961,850000.0
3,2.5,8.134467570277563,13809,1.0,0,3,4,10,7.803843303538772,960,549009.7096058946,530484.3219776907,300497.6749153118,8.134467570277563,14245,549106.0373514431,317751.72305297136,649000.0
4,2.5,7.600902459542082,13300,1.0,0,0,4,7,7.090076835776092,800,465643.9528301972,530484.3219776907,281480.10915581556,7.495541943884256,9810,559342.888372093,292686.8318304875,290000.0
4,1.75,7.595889917718538,18900,2.0,0,0,4,7,7.533693709848633,120,592148.6054356643,530484.3219776907,239806.8087584579,7.444248649496705,12400,511224.339301701,227930.1778169582,290000.0
3,2.5,7.570443252057374,8196,2.0,0,0,3,8,7.570443252057374,0,609095.5804143371,530484.3219776907,648332.8574561403,7.635303886259415,8514,525404.6872322194,615367.3426034852,661000.0
3,2.5,7.745002803515839,53578,1.0,0,0,4,8,7.200424892944957,970,467736.79498639336,530484.3219776907,568563.631945244,7.886081401775745,49658,551860.3387458007,637530.2591234384,510000.0
2,1.5,7.299797366758161,9660,1.0,0,0,3,7,7.299797366758161,0,470061.476880327,530484.3219776907,281752.17814043397,7.595889917718538,9660,551860.3387458007,278048.77387316036,255000.0
4,2.5,7.975908360165538,7364,2.0,0,0,3,10,7.975908360165538,0,553569.0091185404,530484.3219776907,820773.0808383168,7.8160138391590275,8400,511224.339301701,827566.4640580064,1430800.0
3,1.75,7.745002803515839,78844,1.0,0,0,3,8,7.473069088032197,550,491435.82012195326,530484.3219776907,623300.4662576644,7.948031990637284,6230,559342.888372093,583510.9797203625,527500.0
2,1.75,7.402451520818244,6750,1.0,0,0,4,8,7.200424892944957,300,604758.6147351103,530484.3219776907,472908.8885350434,7.473069088032197,7490,508272.0541082164,474195.4477190849,640500.0
3,1.0,6.956545443151569,5664,1.0,0,0,4,7,6.813444599510896,140,436675.32599972136,530484.3219776907,622928.2574468085,7.313220387090301,5664,561119.2484076433,562314.7046450656,445000.0
3,1.75,7.575584651557793,8712,1.0,0,0,3,7,7.575584651557793,0,459726.9610600864,530484.3219776907,305532.6766474203,7.506591780070841,11520,561119.2484076433,300683.211525703,235000.0
3,3.0,7.9996785794994505,3730,2.0,0,0,3,9,7.9996785794994505,0,560603.4142857143,530484.3219776907,609392.111966224,7.904703913873747,3640,511224.339301701,636496.5908741066,670000.0
5,2.25,7.8160138391590275,12070,2.0,0,0,3,9,7.8160138391590275,0,477635.0273973565,530484.3219776907,692306.6178160912,7.851661177889265,12000,561119.2484076433,672306.8146004187,615000.0
4,3.5,8.299037181613066,13515,2.0,0,0,3,11,8.299037181613066,0,736415.836067593,530484.3219776907,1343776.1244068546,8.276394704863307,13515,540234.0233614536,1677134.051214756,1691000.0
3,2.5,7.649216319820633,4275,2.0,0,0,3,7,7.649216319820633,0,564795.151577374,530484.3219776907,231089.195287917,7.649216319820633,4275,538925.3765020027,285385.3373275466,289950.0
2,1.0,6.697034247666484,7158,1.0,0,0,5,6,6.697034247666484,0,346777.58531654056,530484.3219776907,239806.8087584579,6.993932975223189,7158,559342.888372093,227930.1778169582,206000.0
3,2.25,7.461640392208575,7345,1.0,0,0,3,7,7.22983877815125,360,549009.7096058946,530484.3219776907,243940.12220383371,7.478734825567875,8250,559342.888372093,292686.8318304875,270000.0
3,2.5,7.865187954187467,2216,2.0,0,2,4,9,7.644919344958857,515,481182.637681609,530484.3219776907,820773.0808383168,7.865187954187467,1979,538925.3765020027,884264.8088465261,1017000.0
4,1.75,7.533693709848633,9500,1.0,0,0,4,7,6.993932975223189,780,432468.81302461855,530484.3219776907,820773.0808383168,7.605890001053122,10000,525404.6872322194,827566.4640580064,490000.0
2,1.75,7.682482446534506,25732,1.0,0,2,4,8,7.682482446534506,0,530686.1617259284,530484.3219776907,678557.4894376207,8.013012110368916,23135,531519.7973068745,509159.3119291613,850000.0
4,1.5,7.5443321080536885,43560,1.0,0,0,4,8,7.5443321080536885,0,500272.68204282277,530484.3219776907,332507.4470992653,7.773173680482536,5820,561119.2484076433,313353.9572800608,320000.0
3,1.5,7.533693709848633,15685,1.0,0,0,3,7,7.293017679772782,400,576716.9472002818,530484.3219776907,387114.1483375959,7.200424892944957,7620,520155.3623559539,553781.5115816655,460000.0
3,1.75,7.1929342212158,9831,1.0,0,0,3,7,7.1929342212158,0,509219.29289657215,530484.3219776907,281480.10915581556,7.1929342212158,7500,511224.339301701,290610.91578939714,248000.0
3,1.75,7.426549072397305,6200,1.5,0,0,3,7,7.426549072397305,0,613516.5634834404,530484.3219776907,553307.2604204864,7.426549072397305,5100,538925.3765020027,444116.23508801695,545000.0
3,1.75,7.2078598714324755,5850,1.0,0,0,4,7,6.956545443151569,300,549009.7096058946,530484.3219776907,306891.5356621159,7.444248649496705,7757,559342.888372093,416010.4390401716,337500.0
4,1.75,7.371489295214277,7920,2.0,0,0,4,7,7.371489295214277,0,459726.9610600864,530484.3219776907,387114.1483375959,7.450079569807499,7998,549106.0373514431,379580.3383269202,373000.0
3,2.5,7.820037989458753,4904,2.0,0,0,3,9,7.820037989458753,0,553569.0091185404,530484.3219776907,609392.111966224,7.7706452341291765,4050,540889.7483994878,636496.5908741066,634000.0
4,2.5,7.926602599181384,10051,2.0,0,0,3,10,7.926602599181384,0,509219.29289657215,530484.3219776907,692306.6178160912,7.912056888179006,10675,525404.6872322194,672306.8146004187,685000.0
4,1.5,7.003065458786462,3300,1.0,0,0,1,7,7.003065458786462,0,540524.8513102444,530484.3219776907,650587.12270476,7.61085279039525,4000,525404.6872322194,887472.7131782946,441000.0
2,2.0,7.200424892944957,4122,1.0,0,0,3,8,7.200424892944957,0,615059.6779141066,530484.3219776907,663034.9404388588,7.2078598714324755,4273,549106.0373514431,651703.6235335087,389000.0
2,1.0,6.620073206530356,6350,1.0,0,0,3,5,6.620073206530356,0,496278.4449569552,530484.3219776907,585504.4834710744,6.824373670043086,6350,540889.7483994878,549135.2427440634,250000.0
3,1.75,6.907755278982137,14061,1.0,0,0,4,7,6.907755278982137,0,443034.5880285017,530484.3219776907,568563.631945244,7.138866999945524,12635,551860.3387458007,639000.8152158383,410988.0
3,1.75,7.590852123688581,8100,1.0,0,0,4,7,7.177782416195197,670,470061.476880327,530484.3219776907,387114.1483375959,7.27931883541462,8212,559342.888372093,379580.3383269202,405000.0
4,1.75,7.455876687491824,8320,1.0,0,0,3,7,7.114769448366463,500,491435.82012195326,530484.3219776907,284942.3022670025,7.517520850603031,9800,559342.888372093,280829.3013246502,258000.0
4,2.0,7.5652752818989315,6600,1.0,0,0,4,7,6.937314081223682,900,443034.5880285017,530484.3219776907,239806.8087584579,7.106606137727303,6600,559342.888372093,380565.7282610303,268000.0
4,3.0,7.762170607138205,9952,1.0,0,0,3,9,7.408530566894626,700,588821.6825718083,530484.3219776907,303219.1794956164,7.799753318287247,9100,538925.3765020027,300834.043645145,397500.0
3,2.5,7.9157131993821155,83199,2.0,0,4,3,9,7.9157131993821155,0,549009.7096058946,530484.3219776907,243940.12220383371,7.824046010856292,29269,559342.888372093,290610.91578939714,400000.0
3,2.75,7.61085279039525,10744,1.0,0,0,5,7,7.146772179452637,750,460418.6527442526,530484.3219776907,466028.34481359925,7.61085279039525,11069,561119.2484076433,416010.4390401716,519000.0
3,3.0,7.461640392208575,3700,1.0,0,0,3,7,7.461640392208575,0,577869.7207637965,530484.3219776907,650587.12270476,7.512071245835466,2480,540234.0233614536,887472.7131782946,612000.0
3,2.0,7.560080465021827,5688,1.0,0,3,3,9,7.560080465021827,0,615059.6779141066,530484.3219776907,317907.32123919635,7.776535028185241,4802,508272.0541082164,302416.24779720313,340000.0
4,2.5,8.003028666384733,5669,2.0,0,0,3,8,8.003028666384733,0,553569.0091185404,530484.3219776907,692306.6178160912,8.04237800517328,5058,559342.888372093,671331.5983352674,655000.0
4,2.5,7.993957547573565,5797,2.0,0,0,3,9,7.993957547573565,0,647638.6554621847,530484.3219776907,296957.726882056,7.887959336599945,6119,540234.0233614536,297308.4361336158,325000.0
6,1.75,7.979338895262328,5000,2.5,0,0,4,9,7.930206206684683,140,563253.7373430756,530484.3219776907,650587.12270476,7.61085279039525,5000,559342.888372093,887472.7131782946,823000.0
4,4.0,8.571681376700306,17677,2.0,0,3,3,11,8.077136638538454,2060,477635.0273973565,530484.3219776907,1173022.0350880993,8.151909872940905,17474,551860.3387458007,1173456.7751894807,1550000.0
3,2.5,7.691656822810547,34528,2.0,0,0,3,8,7.691656822810547,0,501231.18861786096,530484.3219776907,623300.4662576644,7.807916628926408,37901,551860.3387458007,564423.1435896877,525000.0
4,1.75,7.426549072397305,6834,1.5,0,0,3,7,7.426549072397305,0,431963.6234594565,530484.3219776907,472908.8885350434,6.856461984594587,7425,531519.7973068745,446565.6132302856,375000.0
3,2.0,7.114769448366463,1340,2.0,0,0,3,7,6.927557906278317,210,553569.0091185404,530484.3219776907,323529.23106608837,7.138866999945524,1312,540889.7483994878,444116.23508801695,209000.0
5,2.5,7.828038032125829,7525,1.5,0,0,4,7,7.444248649496705,800,592148.6054356643,530484.3219776907,323529.23106608837,7.146772179452637,6741,549106.0373514431,437957.3324324325,400000.0
1,1.0,6.7912214627261855,211576,1.5,0,0,3,7,6.7912214627261855,0,646147.3565174447,530484.3219776907,425344.3136037135,7.4205789054108005,217364,508272.0541082164,447381.17457301804,362000.0
3,2.5,7.696212639346407,4052,2.0,0,0,3,8,7.696212639346407,0,560603.4142857143,530484.3219776907,352546.37760416674,7.745002803515839,5082,559342.888372093,300683.211525703,365000.0
4,2.25,7.7706452341291765,6000,1.0,0,2,3,8,7.272398392570047,930,447373.468996527,530484.3219776907,678557.4894376207,8.09559870137819,8843,561119.2484076433,599270.7012048193,899000.0
3,2.5,7.673223121121708,4604,2.0,0,0,3,8,7.673223121121708,0,553569.0091185404,530484.3219776907,787721.3156018015,7.731930721948486,4253,540889.7483994878,653232.9047665199,580000.0
3,2.0,7.272398392570047,10111,1.0,0,0,3,7,7.272398392570047,0,481356.0659718331,530484.3219776907,281480.10915581556,7.365180126021013,10200,525404.6872322194,290610.91578939714,210000.0
4,3.0,8.361708288575842,18834,1.0,0,4,5,11,7.687080155783135,2100,421915.49458644434,530484.3219776907,614858.8294539207,7.820037989458753,8858,511224.339301701,611200.9124999933,2050000.0
5,2.5,8.368693183097793,28008,2.0,0,0,3,10,8.368693183097793,0,553665.8256541081,530484.3219776907,663034.9404388588,8.061486866871327,28559,551860.3387458007,684437.013543442,1130000.0
3,2.5,7.432483807917119,3026,2.0,0,0,3,7,7.432483807917119,0,579956.6598566952,530484.3219776907,663034.9404388588,7.408530566894626,3161,508272.0541082164,684437.013543442,461000.0
3,1.0,7.047517221357296,5000,1.0,0,0,3,8,7.047517221357296,0,447373.468996527,588738.479167809,583797.5680751174,7.05617528410041,5000,551860.3387458007,549135.2427440634,717000.0
4,2.25,7.736307096548285,10687,2.0,0,0,3,9,7.736307096548285,0,477635.0273973565,530484.3219776907,1343776.1244068546,7.736307096548285,10300,559342.888372093,1165110.7391738018,949880.0
4,2.5,7.7406644019172415,10880,1.0,0,0,4,7,7.081708586105575,1110,436730.55633569305,530484.3219776907,465802.3276323775,7.580699752224563,10400,540889.7483994878,561410.3447098681,440000.0
3,2.5,7.731930721948486,10255,2.0,0,0,4,8,7.731930721948486,0,519221.5281757675,530484.3219776907,352546.37760416674,7.745002803515839,10094,520155.3623559539,345831.4254197873,380000.0
2,1.75,7.265429723253953,7921,1.0,0,0,3,7,7.265429723253953,0,513178.4964373225,530484.3219776907,351140.46428296395,7.162397497355718,8040,538925.3765020027,444116.23508801695,350000.0
2,1.0,6.927557906278317,13647,1.0,0,0,5,6,6.927557906278317,0,590382.5320805196,537844.3708278448,317907.32123919635,6.887552571664617,8250,551860.3387458007,359585.48829615087,160000.0
4,1.75,7.783224016336037,10050,1.0,0,0,5,8,7.783224016336037,0,494167.4196378224,530484.3219776907,650797.918732238,7.426549072397305,10050,520155.3623559539,635365.7034321438,635000.0
3,1.75,7.081708586105575,6000,1.0,0,0,3,7,7.081708586105575,0,530686.1617259284,588738.479167809,310920.24263953127,7.090076835776092,6000,538925.3765020027,312610.2508973423,203000.0
3,1.0,7.659171367666058,31564,1.0,0,0,3,7,7.106606137727303,900,392365.8145871984,530484.3219776907,239806.8087584579,7.489970898834801,11571,525404.6872322194,227930.1778169582,200000.0
2,1.0,6.887552571664617,1179,2.0,0,0,3,8,6.887552571664617,0,564795.151577374,530484.3219776907,862706.8713188753,7.081708586105575,1600,559342.888372093,823775.1184209211,438000.0
4,2.25,7.886081401775745,11200,2.0,0,0,4,8,7.886081401775745,0,519446.9670290734,530484.3219776907,485919.5672823219,7.644919344958857,11120,511224.339301701,441731.09339479334,425000.0
3,2.5,8.191463051326927,26359,1.0,0,0,3,8,7.575584651557793,1660,578267.8310337551,530484.3219776907,663034.9404388588,7.8709295967551425,26427,511224.339301701,644226.5446898264,635000.0
3,3.0,7.513709247839705,1706,3.0,0,0,3,9,7.513709247839705,0,578267.8310337551,530484.3219776907,622928.2574468085,7.290292882446597,1455,540889.7483994878,608172.8260353961,719000.0
3,2.5,7.691656822810547,2658,2.0,0,3,4,9,7.691656822810547,0,481182.637681609,530484.3219776907,820773.0808383168,7.747164966520335,2538,520155.3623559539,884264.8088465261,770000.0
2,1.5,7.138866999945524,6660,1.5,0,0,4,7,7.138866999945524,0,645615.960266449,530484.3219776907,622928.2574468085,7.668561108015897,4770,511224.339301701,851198.7467183303,531000.0
3,2.25,7.484368643286131,7280,1.0,0,2,3,7,7.200424892944957,440,519446.9670290734,530484.3219776907,534045.3798076923,7.630461261783627,7280,561119.2484076433,561410.3447098681,449500.0
4,2.5,7.882314918980268,12001,2.0,0,0,4,9,7.882314918980268,0,576006.5651782893,530484.3219776907,856784.4329896907,7.965545573129992,14054,540234.0233614536,794880.1519871815,870000.0
2,1.75,7.251344983372214,1005,1.5,0,0,3,9,6.802394763324311,510,536237.0162203232,530484.3219776907,623300.4662576644,7.272398392570047,1188,549106.0373514431,636496.5908741066,399900.0
2,1.75,7.444248649496705,4187,1.0,0,0,3,7,7.444248649496705,0,509219.29289657215,530484.3219776907,305532.6766474203,7.473069088032197,4084,540234.0233614536,300683.211525703,332544.0
4,3.25,8.463792414689122,76230,2.0,0,0,3,10,8.463792414689122,0,509219.29289657215,530484.3219776907,787721.3156018015,8.113726085970747,49206,508272.0541082164,881804.1625465734,970000.0
4,2.5,8.04237800517328,11422,2.0,0,0,3,9,8.04237800517328,0,588821.6825718083,530484.3219776907,622928.2574468085,7.955074273262696,7254,531519.7973068745,851198.7467183303,925000.0
4,2.25,7.595889917718538,5948,2.0,0,0,3,8,7.595889917718538,0,609095.5804143371,530484.3219776907,609392.111966224,7.673223121121708,6459,561119.2484076433,636496.5908741066,536000.0
2,1.75,7.549609165154532,5175,1.0,0,0,3,7,7.090076835776092,700,540524.8513102444,530484.3219776907,614858.8294539207,7.222566018822171,5175,540234.0233614536,611200.9124999933,539000.0
3,1.75,6.917705609835305,7171,1.0,0,0,4,7,6.917705609835305,0,443034.5880285017,530484.3219776907,534045.3798076923,7.1308988302963465,7560,549106.0373514431,561410.3447098681,325000.0
3,1.75,7.24422751560335,18002,1.0,0,0,3,6,7.24422751560335,0,491435.82012195326,530484.3219776907,425344.3136037135,7.7142311448490855,14068,540234.0233614536,423339.13078594394,322000.0
